revdisp;sali;sali0;sali1;irpp
19330.3085938;21285;21285.1405622;0.0;-1889.15026855
19710.2871094;21686;21686.746988;0.0;-1908.93737793
20091.2070312;22088;22088.3534137;0.0;-1928.77929688
20471.1855469;22489;22489.9598394;0.0;-1948.56640625
20852.1054688;22891;22891.5662651;0.0;-1968.40820312
21233.0273438;23293;23293.1726908;0.0;-1988.25024414
21613.0039062;23694;23694.7791165;0.0;-2008.03723145
21993.9257812;24096;24096.3855422;0.0;-2027.87927246
22373.9023438;24497;24497.9919679;0.0;-2047.66625977
22754.8222656;24899;24899.5983936;0.0;-2067.50830078
23135.7421875;25301;25301.2048193;0.0;-2087.35009766
23515.7207031;25702;25702.811245;0.0;-2107.13720703
23896.640625;26104;26104.4176707;0.0;-2126.97900391
24277.5625;26506;26506.0240964;0.0;-2146.82104492
24643.9257812;26907;26907.6305221;0.0;-2180.22045898
24994.1835938;27309;27309.2369478;0.0;-2230.72753906
25343.5800781;27710;27710.8433735;0.0;-2281.09423828
25693.9765625;28112;28112.4497992;0.0;-2331.46118164
26044.2304688;28514;28514.0562249;0.0;-2381.96777344
26393.6289062;28915;28915.6626506;0.0;-2432.33496094
26743.8847656;29317;29317.2690763;0.0;-2482.84179688
27093.2832031;29718;29718.875502;0.0;-2533.20898438
27442.6171875;30120;30120.4819277;0.0;-2583.56542969
27786.3710938;30522;30522.0883534;0.0;-2633.17651367
28136.0;30923;30923.6947791;0.0;-2683.58105469
28486.484375;31325;31325.3012048;0.0;-2734.12548828
28836.1113281;31726;31726.9076305;0.0;-2784.52978516
29186.5976562;32128;32128.5140562;0.0;-2835.07421875
29537.0820312;32530;32530.1204819;0.0;-2885.61816406
29886.7050781;32931;32931.7269076;0.0;-2936.02172852
30237.1914062;33333;33333.3333333;0.0;-2986.56591797
30586.8222656;33734;33734.939759;0.0;-3036.97119141
30937.3046875;34136;34136.5461847;0.0;-3087.51489258
31287.9316406;34538;34538.1526104;0.0;-3137.91918945
31637.5585938;34939;34939.7590361;0.0;-3188.32373047
31988.046875;35341;35341.3654618;0.0;-3238.86791992
32337.6699219;35742;35742.9718876;0.0;-3289.27197266
32688.1601562;36144;36144.5783133;0.0;-3339.81689453
33038.6445312;36546;36546.184739;0.0;-3390.3605957
33388.2695312;36947;36947.7911647;0.0;-3440.76489258
33738.7539062;37349;37349.3975904;0.0;-3491.30859375
34089.2421875;37751;37751.0040161;0.0;-3541.85302734
34438.8671875;38152;38152.6104418;0.0;-3592.25756836
34789.3554688;38554;38554.2168675;0.0;-3642.80175781
35138.9804688;38955;38955.8232932;0.0;-3693.20629883
35489.46875;39357;39357.4297189;0.0;-3743.75073242
35839.953125;39759;39759.0361446;0.0;-3794.29492188
36189.578125;40160;40160.6425703;0.0;-3844.69873047
36540.203125;40562;40562.248996;0.0;-3895.10253906
36889.8320312;40963;40963.8554217;0.0;-3945.50756836
37240.3164062;41365;41365.4618474;0.0;-3996.05151367
37590.8007812;41767;41767.0682731;0.0;-4046.59521484
37940.4296875;42168;42168.6746988;0.0;-4097.0
38290.9140625;42570;42570.2811245;0.0;-4147.54394531
38640.5429688;42971;42971.8875502;0.0;-4197.94921875
38991.03125;43373;43373.4939759;0.0;-4248.49316406
39341.515625;43775;43775.1004016;0.0;-4299.03710938
39691.140625;44176;44176.7068273;0.0;-4349.44140625
40041.625;44578;44578.313253;0.0;-4399.98535156
40391.2539062;44979;44979.9196787;0.0;-4450.39013672
40741.7382812;45381;45381.5261044;0.0;-4500.93408203
