revdisp;sali;sali0;sali1;irpp
51106.4296875;56625;36144.5783133;20481.9277108;-5339.48388672
51399.1445312;57027;36546.184739;20481.9277108;-5447.79199219
51691.1679688;57428;36947.7911647;20481.9277108;-5555.80175781
51983.890625;57830;37349.3975904;20481.9277108;-5664.10986328
52276.6132812;58232;37751.0040161;20481.9277108;-5772.41894531
52568.6328125;58633;38152.6104418;20481.9277108;-5880.42871094
52861.3554688;59035;38554.2168675;20481.9277108;-5988.73779297
53153.3789062;59436;38955.8232932;20481.9277108;-6096.74707031
53446.1015625;59838;39357.4297189;20481.9277108;-6205.05664062
53738.8203125;60240;39759.0361446;20481.9277108;-6313.36621094
54030.8359375;60641;40160.6425703;20481.9277108;-6421.37402344
54323.859375;61043;40562.248996;20481.9277108;-6529.38232422
54615.8789062;61444;40963.8554217;20481.9277108;-6637.39306641
54908.6015625;61846;41365.4618474;20481.9277108;-6745.70117188
55201.3203125;62248;41767.0682731;20481.9277108;-6854.00927734
55493.3476562;62649;42168.6746988;20481.9277108;-6962.02001953
55786.0625;63051;42570.2811245;20481.9277108;-7070.328125
56078.0898438;63452;42971.8875502;20481.9277108;-7178.33886719
56370.8125;63854;43373.4939759;20481.9277108;-7286.64794922
56663.5273438;64256;43775.1004016;20481.9277108;-7394.95605469
56955.5507812;64657;44176.7068273;20481.9277108;-7502.96582031
57248.2734375;65059;44578.313253;20481.9277108;-7611.27392578
57540.2929688;65460;44979.9196787;20481.9277108;-7719.28417969
57833.015625;65862;45381.5261044;20481.9277108;-7827.59277344
58125.7382812;66264;45783.1325301;20481.9277108;-7935.90185547
58417.7617188;66665;46184.7389558;20481.9277108;-8043.91113281
58710.484375;67067;46586.3453815;20481.9277108;-8152.22070312
59002.5;67468;46987.9518072;20481.9277108;-8260.22851562
59295.5273438;67870;47389.5582329;20481.9277108;-8368.23925781
59588.2421875;68272;47791.1646586;20481.9277108;-8476.54785156
59880.265625;68673;48192.7710843;20481.9277108;-8584.55664062
60172.984375;69075;48594.37751;20481.9277108;-8692.86523438
60465.0078125;69476;48995.9839357;20481.9277108;-8800.87597656
60757.7304688;69878;49397.5903614;20481.9277108;-8909.18359375
61050.4453125;70280;49799.1967871;20481.9277108;-9017.4921875
61342.4726562;70681;50200.8032129;20481.9277108;-9125.50292969
61635.1875;71083;50602.4096386;20481.9277108;-9233.81054688
61927.9101562;71485;51004.0160643;20481.9277108;-9342.12011719
62219.9335938;71886;51405.62249;20481.9277108;-9450.12890625
62512.65625;72288;51807.2289157;20481.9277108;-9558.43945312
62804.6796875;72689;52208.8353414;20481.9277108;-9666.44726562
63097.3984375;73091;52610.4417671;20481.9277108;-9774.75683594
63390.4140625;73493;53012.0481928;20481.9277108;-9882.76464844
63682.4453125;73894;53413.6546185;20481.9277108;-9990.77539062
63975.1640625;74296;53815.2610442;20481.9277108;-10099.0849609
64267.1875;74697;54216.8674699;20481.9277108;-10207.09375
64559.9023438;75099;54618.4738956;20481.9277108;-10315.4013672
64852.625;75501;55020.0803213;20481.9277108;-10423.7119141
65144.6484375;75902;55421.686747;20481.9277108;-10531.7207031
65437.3632812;76304;55823.2931727;20481.9277108;-10640.0283203
65729.390625;76705;56224.8995984;20481.9277108;-10748.0390625
66022.109375;77107;56626.5060241;20481.9277108;-10856.3476562
66314.8359375;77509;57028.1124498;20481.9277108;-10964.6572266
66606.859375;77910;57429.7188755;20481.9277108;-11072.6669922
66899.5703125;78312;57831.3253012;20481.9277108;-11180.9746094
67191.6015625;78713;58232.9317269;20481.9277108;-11288.9853516
67484.3125;79115;58634.5381526;20481.9277108;-11397.2929688
67777.0390625;79517;59036.1445783;20481.9277108;-11505.6035156
68069.0625;79918;59437.751004;20481.9277108;-11613.6123047
68362.078125;80320;59839.3574297;20481.9277108;-11721.6220703
68654.1015625;80721;60240.9638554;20481.9277108;-11829.6298828
68946.828125;81123;60642.5702811;20481.9277108;-11937.9394531
69239.5390625;81525;61044.1767068;20481.9277108;-12046.2480469
69531.5625;81926;61445.7831325;20481.9277108;-12154.2568359
69824.2890625;82328;61847.3895582;20481.9277108;-12262.5673828
70116.3125;82729;62248.9959839;20481.9277108;-12370.5742188
70409.03125;83131;62650.6024096;20481.9277108;-12478.8867188
70701.7421875;83533;63052.2088353;20481.9277108;-12587.1923828
70993.7734375;83934;63453.815261;20481.9277108;-12695.203125
71286.5;84336;63855.4216867;20481.9277108;-12803.5117188
71579.21875;84738;64257.0281124;20481.9277108;-12911.8212891
71871.234375;85139;64658.6345382;20481.9277108;-13019.8300781
72163.9609375;85541;65060.2409639;20481.9277108;-13128.140625
72455.984375;85942;65461.8473896;20481.9277108;-13236.1494141
72749.0;86344;65863.4538153;20481.9277108;-13344.15625
73041.71875;86746;66265.060241;20481.9277108;-13452.4658203
73333.7421875;87147;66666.6666667;20481.9277108;-13560.4755859
73626.46875;87549;67068.2730924;20481.9277108;-13668.7851562
73918.484375;87950;67469.8795181;20481.9277108;-13776.7939453
74211.21875;88352;67871.4859438;20481.9277108;-13885.1054688
74503.921875;88754;68273.0923695;20481.9277108;-13993.4101562
74795.9453125;89155;68674.6987952;20481.9277108;-14101.4199219
75088.671875;89557;69076.3052209;20481.9277108;-14209.7314453
75380.6953125;89958;69477.9116466;20481.9277108;-14317.7412109
75673.421875;90360;69879.5180723;20481.9277108;-14426.0507812
75966.1328125;90762;70281.124498;20481.9277108;-14534.3574219
76258.1640625;91163;70682.7309237;20481.9277108;-14642.3691406
76550.875;91565;71084.3373494;20481.9277108;-14750.6757812
76842.90625;91966;71485.9437751;20481.9277108;-14858.6875
77135.6171875;92368;71887.5502008;20481.9277108;-14966.9921875
77428.640625;92770;72289.1566265;20481.9277108;-15075.0039062
77720.6640625;93171;72690.7630522;20481.9277108;-15183.0136719
78013.3828125;93573;73092.3694779;20481.9277108;-15291.3203125
78305.40625;93974;73493.9759036;20481.9277108;-15399.3320312
78598.125;94376;73895.5823293;20481.9277108;-15507.6396484
78890.84375;94778;74297.188755;20481.9277108;-15615.9492188
79182.8671875;95179;74698.7951807;20481.9277108;-15723.9580078
79475.59375;95581;75100.4016064;20481.9277108;-15832.2675781
79768.3125;95983;75502.0080321;20481.9277108;-15940.5742188
80060.3359375;96384;75903.6144578;20481.9277108;-16048.5859375
80353.0546875;96786;76305.2208835;20481.9277108;-16156.8955078
80645.078125;97187;76706.8273092;20481.9277108;-16264.9052734
80937.796875;97589;77108.4337349;20481.9277108;-16373.2119141
81230.515625;97991;77510.0401606;20481.9277108;-16481.5214844
81522.546875;98392;77911.6465863;20481.9277108;-16589.5332031
81815.5625;98794;78313.253012;20481.9277108;-16697.5390625
82107.59375;99195;78714.8594378;20481.9277108;-16805.5507812
82400.3046875;99597;79116.4658635;20481.9277108;-16913.859375
82693.03125;99999;79518.0722892;20481.9277108;-17022.1679688
82948.71875;100400;79919.6787149;20481.9277108;-17166.5097656
83201.7265625;100802;80321.2851406;20481.9277108;-17314.53125
83454.140625;101203;80722.8915663;20481.9277108;-17462.140625
83707.1484375;101605;81124.497992;20481.9277108;-17610.1640625
83960.15625;102007;81526.1044177;20481.9277108;-17758.1875
84212.578125;102408;81927.7108434;20481.9277108;-17905.8007812
84465.5859375;102810;82329.3172691;20481.9277108;-18053.8222656
84718.0;103211;82730.9236948;20481.9277108;-18201.4355469
84971.0078125;103613;83132.5301205;20481.9277108;-18349.4589844
85224.015625;104015;83534.1365462;20481.9277108;-18497.4824219
85476.4375;104416;83935.7429719;20481.9277108;-18645.09375
85729.4375;104818;84337.3493976;20481.9277108;-18793.1132812
85981.859375;105219;84738.9558233;20481.9277108;-18940.7265625
86235.28125;105621;85140.562249;20481.9277108;-19088.34375
86488.28125;106023;85542.1686747;20481.9277108;-19236.3632812
86740.703125;106424;85943.7751004;20481.9277108;-19383.9746094
86993.7109375;106826;86345.3815261;20481.9277108;-19531.9980469
87246.1328125;107227;86746.9879518;20481.9277108;-19679.6113281
87499.140625;107629;87148.5943775;20481.9277108;-19827.6328125
87752.1484375;108031;87550.2008032;20481.9277108;-19975.65625
88004.5625;108432;87951.8072289;20481.9277108;-20123.265625
88257.5703125;108834;88353.4136546;20481.9277108;-20271.2890625
88510.578125;109236;88755.0200803;20481.9277108;-20419.3125
88763.0;109637;89156.626506;20481.9277108;-20566.9238281
89016.0078125;110039;89558.2329317;20481.9277108;-20714.9472656
89268.421875;110440;89959.8393574;20481.9277108;-20862.5605469
89521.4296875;110842;90361.4457831;20481.9277108;-21010.5839844
89774.8515625;111244;90763.0522088;20481.9277108;-21158.1953125
90027.265625;111645;91164.6586345;20481.9277108;-21305.8085938
90271.125;112047;91566.2650602;20481.9277108;-21448.859375
90499.0;112448;91967.8714859;20481.9277108;-21582.1992188
90727.828125;112850;92369.4779116;20481.9277108;-21715.5019531
90956.234375;113252;92771.0843373;20481.9277108;-21849.2089844
91204.453125;113653;93172.6907631;20481.9277108;-21994.5957031
91457.640625;114055;93574.2971888;20481.9277108;-22142.7460938
91710.25;114456;93975.9036145;20481.9277108;-22290.4902344
91963.4375;114858;94377.5100402;20481.9277108;-22438.6386719
92217.046875;115260;94779.1164659;20481.9277108;-22586.3789062
92469.640625;115661;95180.7228916;20481.9277108;-22734.1171875
92722.8359375;116063;95582.3293173;20481.9277108;-22882.2714844
92975.4375;116464;95983.935743;20481.9277108;-23030.0117188
93228.6328125;116866;96385.5421687;20481.9277108;-23178.1640625
93481.8203125;117268;96787.1485944;20481.9277108;-23326.3105469
93734.4296875;117669;97188.7550201;20481.9277108;-23474.0546875
93987.625;118071;97590.3614458;20481.9277108;-23622.2070312
94240.21875;118472;97991.9678715;20481.9277108;-23769.9433594
94493.4140625;118874;98393.5742972;20481.9277108;-23918.0957031
94746.609375;119276;98795.1807229;20481.9277108;-24066.2460938
94999.6171875;119677;99196.7871486;20481.9277108;-24213.5761719
95252.8125;120079;99598.3935743;20481.9277108;-24361.7304688
95506.0;120481;100000.0;20481.9277108;-24509.8789062
19545.3984375;20883;0.0;20883.5341365;-1273.29736328
19945.1640625;21284;401.606425703;20883.5341365;-1273.29736328
20345.9257812;21686;803.212851406;20883.5341365;-1273.29736328
20745.6914062;22087;1204.81927711;20883.5341365;-1273.29736328
21146.453125;22489;1606.42570281;20883.5341365;-1273.29736328
21547.2148438;22891;2008.03212851;20883.5341365;-1273.29736328
21946.9804688;23292;2409.63855422;20883.5341365;-1273.29736328
22347.7421875;23694;2811.24497992;20883.5341365;-1273.29736328
22747.5078125;24095;3212.85140562;20883.5341365;-1273.29736328
23148.2695312;24497;3614.45783133;20883.5341365;-1273.29736328
23549.0332031;24899;4016.06425703;20883.5341365;-1273.29736328
23948.796875;25300;4417.67068273;20883.5341365;-1273.29736328
24349.5585938;25702;4819.27710843;20883.5341365;-1273.29736328
24749.3242188;26103;5220.88353414;20883.5341365;-1273.29736328
25150.0859375;26505;5622.48995984;20883.5341365;-1273.29736328
25550.8496094;26907;6024.09638554;20883.5341365;-1273.29736328
25950.6132812;27308;6425.70281124;20883.5341365;-1273.29736328
26351.3769531;27710;6827.30923695;20883.5341365;-1273.29736328
26751.140625;28111;7228.91566265;20883.5341365;-1273.29736328
27151.9023438;28513;7630.52208835;20883.5341365;-1273.29736328
27552.6660156;28915;8032.12851406;20883.5341365;-1273.29736328
27952.4296875;29316;8433.73493976;20883.5341365;-1273.29736328
28353.1933594;29718;8835.34136546;20883.5341365;-1273.29736328
28752.9589844;30119;9236.94779116;20883.5341365;-1273.29736328
29153.7207031;30521;9638.55421687;20883.5341365;-1273.29736328
29554.484375;30923;10040.1606426;20883.5341365;-1273.29736328
29954.2480469;31324;10441.7670683;20883.5341365;-1273.29736328
30355.0117188;31726;10843.373494;20883.5341365;-1273.29736328
30754.7753906;32127;11244.9799197;20883.5341365;-1273.29736328
31155.5390625;32529;11646.5863454;20883.5341365;-1273.29736328
31556.3007812;32931;12048.1927711;20883.5341365;-1273.29736328
31956.0664062;33332;12449.7991968;20883.5341365;-1273.29736328
32356.828125;33734;12851.4056225;20883.5341365;-1273.29736328
32757.5898438;34136;13253.0120482;20883.5341365;-1273.29736328
33117.4140625;34537;13654.6184739;20883.5341365;-1313.23828125
33442.4140625;34939;14056.2248996;20883.5341365;-1388.99829102
33766.6328125;35340;14457.8313253;20883.5341365;-1464.54882812
34091.6328125;35742;14859.437751;20883.5341365;-1540.30908203
34416.6328125;36144;15261.0441767;20883.5341365;-1616.06945801
34740.8476562;36545;15662.6506024;20883.5341365;-1691.61975098
35065.8515625;36947;16064.2570281;20883.5341365;-1767.37988281
35390.0664062;37348;16465.8634538;20883.5341365;-1842.93054199
35715.2773438;37750;16867.4698795;20883.5341365;-1918.48046875
36040.2773438;38152;17269.0763052;20883.5341365;-1994.24047852
36364.4921875;38553;17670.6827309;20883.5341365;-2069.79125977
36689.4960938;38955;18072.2891566;20883.5341365;-2145.55175781
37013.7109375;39356;18473.8955823;20883.5341365;-2221.10205078
37341.2382812;39758;18875.502008;20883.5341365;-2294.34082031
37691.4882812;40160;19277.1084337;20883.5341365;-2344.84716797
38040.8867188;40561;19678.7148594;20883.5341365;-2395.21435547
38391.1445312;40963;20080.3212851;20883.5341365;-2445.72119141
38740.5429688;41364;20481.9277108;20883.5341365;-2496.08837891
39090.796875;41766;20883.5341365;20883.5341365;-2546.59472656
39441.0546875;42168;21285.1405622;20883.5341365;-2597.1015625
39790.453125;42569;21686.746988;20883.5341365;-2647.46875
40140.703125;42971;22088.3534137;20883.5341365;-2697.97558594
40490.1015625;43372;22489.9598394;20883.5341365;-2748.34277344
40840.3632812;43774;22891.5662651;20883.5341365;-2798.84912109
41190.6171875;44176;23293.1726908;20883.5341365;-2849.35620117
41540.0117188;44577;23694.7791165;20883.5341365;-2899.72314453
41890.2695312;44979;24096.3855422;20883.5341365;-2950.22998047
42239.6679688;45380;24497.9919679;20883.5341365;-3000.59692383
42589.921875;45782;24899.5983936;20883.5341365;-3051.10351562
42940.1796875;46184;25301.2048193;20883.5341365;-3101.61035156
43289.578125;46585;25702.811245;20883.5341365;-3151.97753906
43639.828125;46987;26104.4176707;20883.5341365;-3202.48388672
43990.0859375;47389;26506.0240964;20883.5341365;-3252.9909668
44339.484375;47790;26907.6305221;20883.5341365;-3303.35791016
44689.7421875;48192;27309.2369478;20883.5341365;-3353.86474609
45039.1367188;48593;27710.8433735;20883.5341365;-3404.23168945
45389.5351562;48995;28112.4497992;20883.5341365;-3454.59863281
45739.7890625;49397;28514.0562249;20883.5341365;-3505.10522461
46089.1875;49798;28915.6626506;20883.5341365;-3555.47241211
46439.4414062;50200;29317.2690763;20883.5341365;-3605.97900391
46783.640625;50601;29718.875502;20883.5341365;-3661.54492188
47075.421875;51003;30120.4819277;20883.5341365;-3769.4519043
47362.4804688;51405;30522.0883534;20883.5341365;-3875.76147461
47654.5;51806;30923.6947791;20883.5341365;-3983.77148438
47947.2265625;52208;31325.3012048;20883.5341365;-4092.08007812
48239.2460938;52609;31726.9076305;20883.5341365;-4200.08984375
48531.96875;53011;32128.5140562;20883.5341365;-4308.39892578
48824.6914062;53413;32530.1204819;20883.5341365;-4416.70800781
49116.7070312;53814;32931.7269076;20883.5341365;-4524.71533203
49409.4296875;54216;33333.3333333;20883.5341365;-4633.02441406
49701.453125;54617;33734.939759;20883.5341365;-4741.03515625
49994.171875;55019;34136.5461847;20883.5341365;-4849.34375
50287.1953125;55421;34538.1526104;20883.5341365;-4957.35253906
50579.2148438;55822;34939.7590361;20883.5341365;-5065.36230469
50871.9375;56224;35341.3654618;20883.5341365;-5173.671875
51163.9570312;56625;35742.9718876;20883.5341365;-5281.6796875
51456.6796875;57027;36144.5783133;20883.5341365;-5389.99023438
51749.4023438;57429;36546.184739;20883.5341365;-5498.29833984
52041.421875;57830;36947.7911647;20883.5341365;-5606.30810547
52334.140625;58232;37349.3975904;20883.5341365;-5714.61621094
52626.8632812;58634;37751.0040161;20883.5341365;-5822.92529297
52918.8867188;59035;38152.6104418;20883.5341365;-5930.93505859
53211.609375;59437;38554.2168675;20883.5341365;-6039.24414062
53503.6289062;59838;38955.8232932;20883.5341365;-6147.25341797
53796.3515625;60240;39357.4297189;20883.5341365;-6255.56298828
54089.0742188;60642;39759.0361446;20883.5341365;-6363.87255859
54381.09375;61043;40160.6425703;20883.5341365;-6471.88037109
54674.109375;61445;40562.248996;20883.5341365;-6579.88867188
54966.1367188;61846;40963.8554217;20883.5341365;-6687.89941406
55258.8554688;62248;41365.4618474;20883.5341365;-6796.20751953
55551.5742188;62650;41767.0682731;20883.5341365;-6904.515625
55843.5976562;63051;42168.6746988;20883.5341365;-7012.52636719
56136.3164062;63453;42570.2811245;20883.5341365;-7120.83447266
56428.34375;63854;42971.8875502;20883.5341365;-7228.84521484
56721.0625;64256;43373.4939759;20883.5341365;-7337.15429688
57013.7851562;64658;43775.1004016;20883.5341365;-7445.46240234
57305.8046875;65059;44176.7068273;20883.5341365;-7553.47216797
57598.5234375;65461;44578.313253;20883.5341365;-7661.78027344
57890.5546875;65862;44979.9196787;20883.5341365;-7769.79052734
58183.2695312;66264;45381.5261044;20883.5341365;-7878.09912109
58475.9921875;66666;45783.1325301;20883.5341365;-7986.40820312
58768.0117188;67067;46184.7389558;20883.5341365;-8094.41748047
59060.734375;67469;46586.3453815;20883.5341365;-8202.7265625
59352.75;67870;46987.9518072;20883.5341365;-8310.73535156
59645.7773438;68272;47389.5582329;20883.5341365;-8418.74609375
59938.4921875;68674;47791.1646586;20883.5341365;-8527.0546875
60230.515625;69075;48192.7710843;20883.5341365;-8635.06347656
60523.2382812;69477;48594.37751;20883.5341365;-8743.37109375
60815.2578125;69878;48995.9839357;20883.5341365;-8851.3828125
61107.9804688;70280;49397.5903614;20883.5341365;-8959.69042969
61400.703125;70682;49799.1967871;20883.5341365;-9067.99804688
61692.7265625;71083;50200.8032129;20883.5341365;-9176.00976562
61985.4492188;71485;50602.4096386;20883.5341365;-9284.31738281
62278.171875;71887;51004.0160643;20883.5341365;-9392.62695312
62570.1875;72288;51405.62249;20883.5341365;-9500.63476562
62862.9140625;72690;51807.2289157;20883.5341365;-9608.9453125
63154.9296875;73091;52208.8353414;20883.5341365;-9716.953125
63447.6484375;73493;52610.4417671;20883.5341365;-9825.26367188
63740.6640625;73895;53012.0481928;20883.5341365;-9933.27148438
64032.6953125;74296;53413.6546185;20883.5341365;-10041.28125
64325.4140625;74698;53815.2610442;20883.5341365;-10149.5917969
64617.4375;75099;54216.8674699;20883.5341365;-10257.5996094
64910.15625;75501;54618.4738956;20883.5341365;-10365.9082031
65202.875;75903;55020.0803213;20883.5341365;-10474.21875
65494.8984375;76304;55421.686747;20883.5341365;-10582.2265625
65787.625;76706;55823.2931727;20883.5341365;-10690.5351562
66079.640625;77107;56224.8995984;20883.5341365;-10798.5449219
66372.3671875;77509;56626.5060241;20883.5341365;-10906.8535156
66665.0859375;77911;57028.1124498;20883.5341365;-11015.1640625
66957.109375;78312;57429.7188755;20883.5341365;-11123.1738281
67249.828125;78714;57831.3253012;20883.5341365;-11231.4804688
67541.8515625;79115;58232.9317269;20883.5341365;-11339.4921875
67834.5703125;79517;58634.5381526;20883.5341365;-11447.7988281
68127.296875;79919;59036.1445783;20883.5341365;-11556.109375
68419.3203125;80320;59437.751004;20883.5341365;-11664.1191406
68712.34375;80722;59839.3574297;20883.5341365;-11772.1289062
69004.359375;81123;60240.9638554;20883.5341365;-11880.1367188
69297.078125;81525;60642.5702811;20883.5341365;-11988.4453125
69589.796875;81927;61044.1767068;20883.5341365;-12096.7539062
69881.8125;82328;61445.7831325;20883.5341365;-12204.7636719
70174.546875;82730;61847.3895582;20883.5341365;-12313.0742188
70466.5625;83131;62248.9959839;20883.5341365;-12421.0800781
70759.2890625;83533;62650.6024096;20883.5341365;-12529.3925781
71052.0;83935;63052.2088353;20883.5341365;-12637.6992188
71344.0234375;84336;63453.815261;20883.5341365;-12745.7089844
71636.75;84738;63855.4216867;20883.5341365;-12854.0175781
71929.46875;85140;64257.0281124;20883.5341365;-12962.328125
72221.4921875;85541;64658.6345382;20883.5341365;-13070.3359375
72514.2109375;85943;65060.2409639;20883.5341365;-13178.6464844
72806.234375;86344;65461.8473896;20883.5341365;-13286.65625
73099.25;86746;65863.4538153;20883.5341365;-13394.6621094
73391.96875;87148;66265.060241;20883.5341365;-13502.9726562
73683.9921875;87549;66666.6666667;20883.5341365;-13610.9824219
73976.71875;87951;67068.2730924;20883.5341365;-13719.2910156
74268.734375;88352;67469.8795181;20883.5341365;-13827.3007812
74561.46875;88754;67871.4859438;20883.5341365;-13935.6113281
74854.1796875;89156;68273.0923695;20883.5341365;-14043.9160156
75146.203125;89557;68674.6987952;20883.5341365;-14151.9257812
75438.921875;89959;69076.3052209;20883.5341365;-14260.2382812
75730.9453125;90360;69477.9116466;20883.5341365;-14368.2480469
76023.671875;90762;69879.5180723;20883.5341365;-14476.5566406
76316.390625;91164;70281.124498;20883.5341365;-14584.8632812
76608.4140625;91565;70682.7309237;20883.5341365;-14692.875
76901.1328125;91967;71084.3373494;20883.5341365;-14801.1816406
77193.15625;92368;71485.9437751;20883.5341365;-14909.1933594
77485.8671875;92770;71887.5502008;20883.5341365;-15017.4980469
77778.8984375;93172;72289.1566265;20883.5341365;-15125.5097656
78070.921875;93573;72690.7630522;20883.5341365;-15233.5195312
78363.6328125;93975;73092.3694779;20883.5341365;-15341.8261719
78655.6640625;94376;73493.9759036;20883.5341365;-15449.8378906
78948.375;94778;73895.5823293;20883.5341365;-15558.1464844
79241.1015625;95180;74297.188755;20883.5341365;-15666.4550781
79533.125;95581;74698.7951807;20883.5341365;-15774.4648438
79825.84375;95983;75100.4016064;20883.5341365;-15882.7734375
80118.5625;96385;75502.0080321;20883.5341365;-15991.0800781
80410.5859375;96786;75903.6144578;20883.5341365;-16099.0917969
80703.3125;97188;76305.2208835;20883.5341365;-16207.4023438
80995.328125;97589;76706.8273092;20883.5341365;-16315.4121094
81288.046875;97991;77108.4337349;20883.5341365;-16423.71875
81580.765625;98393;77510.0401606;20883.5341365;-16532.0273438
81872.796875;98794;77911.6465863;20883.5341365;-16640.0390625
82165.8125;99196;78313.253012;20883.5341365;-16748.046875
82457.84375;99597;78714.8594378;20883.5341365;-16856.0585938
82750.5546875;99999;79116.4658635;20883.5341365;-16964.3652344
83043.28125;100401;79518.0722892;20883.5341365;-17072.6738281
83298.96875;100802;79919.6787149;20883.5341365;-17217.015625
83551.9765625;101204;80321.2851406;20883.5341365;-17365.0390625
83804.390625;101605;80722.8915663;20883.5341365;-17512.6484375
84057.3984375;102007;81124.497992;20883.5341365;-17660.6699219
84310.40625;102409;81526.1044177;20883.5341365;-17808.6933594
84562.828125;102810;81927.7108434;20883.5341365;-17956.3066406
84815.8359375;103212;82329.3172691;20883.5341365;-18104.328125
85068.25;103613;82730.9236948;20883.5341365;-18251.9414062
85321.265625;104015;83132.5301205;20883.5341365;-18399.9648438
85574.265625;104417;83534.1365462;20883.5341365;-18547.9882812
85826.6875;104818;83935.7429719;20883.5341365;-18695.5996094
86079.6953125;105220;84337.3493976;20883.5341365;-18843.6191406
86332.109375;105621;84738.9558233;20883.5341365;-18991.2324219
86585.53125;106023;85140.562249;20883.5341365;-19138.8496094
86838.5390625;106425;85542.1686747;20883.5341365;-19286.8691406
87090.953125;106826;85943.7751004;20883.5341365;-19434.4804688
87343.96875;107228;86345.3815261;20883.5341365;-19582.5039062
87596.3828125;107629;86746.9879518;20883.5341365;-19730.1171875
87849.390625;108031;87148.5943775;20883.5341365;-19878.1386719
88102.3984375;108433;87550.2008032;20883.5341365;-20026.1621094
88354.8125;108834;87951.8072289;20883.5341365;-20173.7714844
88607.8203125;109236;88353.4136546;20883.5341365;-20321.7949219
88860.828125;109638;88755.0200803;20883.5341365;-20469.8183594
89113.25;110039;89156.626506;20883.5341365;-20617.4296875
89366.2578125;110441;89558.2329317;20883.5341365;-20765.453125
89618.671875;110842;89959.8393574;20883.5341365;-20913.0664062
89871.6875;111244;90361.4457831;20883.5341365;-21061.0898438
90125.1015625;111646;90763.0522088;20883.5341365;-21208.7011719
90377.5234375;112047;91164.6586345;20883.5341365;-21356.3144531
90621.375;112449;91566.2650602;20883.5341365;-21499.3652344
90849.2578125;112850;91967.8714859;20883.5341365;-21632.7050781
91078.078125;113252;92369.4779116;20883.5341365;-21766.0078125
91306.484375;113654;92771.0843373;20883.5341365;-21899.7148438
91554.703125;114055;93172.6907631;20883.5341365;-22045.1015625
91807.8984375;114457;93574.2971888;20883.5341365;-22193.2519531
92060.5;114858;93975.9036145;20883.5341365;-22340.9960938
92313.6875;115260;94377.5100402;20883.5341365;-22489.1445312
92567.296875;115662;94779.1164659;20883.5341365;-22636.8847656
92819.890625;116063;95180.7228916;20883.5341365;-22784.6230469
93073.09375;116465;95582.3293173;20883.5341365;-22932.7773438
93325.6953125;116866;95983.935743;20883.5341365;-23080.5175781
93578.8828125;117268;96385.5421687;20883.5341365;-23228.6699219
93832.078125;117670;96787.1485944;20883.5341365;-23376.8164062
94084.6796875;118071;97188.7550201;20883.5341365;-23524.5605469
94337.875;118473;97590.3614458;20883.5341365;-23672.7128906
94590.46875;118874;97991.9678715;20883.5341365;-23820.4492188
94843.6640625;119276;98393.5742972;20883.5341365;-23968.6015625
95096.859375;119678;98795.1807229;20883.5341365;-24116.7519531
95349.875;120079;99196.7871486;20883.5341365;-24264.0820312
95603.0703125;120481;99598.3935743;20883.5341365;-24412.2363281
95856.2578125;120883;100000.0;20883.5341365;-24560.3847656
19895.6542969;21285;0.0;21285.1405622;-1323.80419922
20295.4199219;21686;401.606425703;21285.1405622;-1323.80419922
20696.1816406;22088;803.212851406;21285.1405622;-1323.80419922
21095.9472656;22489;1204.81927711;21285.1405622;-1323.80419922
21496.7089844;22891;1606.42570281;21285.1405622;-1323.80419922
21897.4707031;23293;2008.03212851;21285.1405622;-1323.80419922
22297.2363281;23694;2409.63855422;21285.1405622;-1323.80419922
22697.9980469;24096;2811.24497992;21285.1405622;-1323.80419922
23097.7636719;24497;3212.85140562;21285.1405622;-1323.80419922
23498.5253906;24899;3614.45783133;21285.1405622;-1323.80419922
23899.2890625;25301;4016.06425703;21285.1405622;-1323.80419922
24299.0546875;25702;4417.67068273;21285.1405622;-1323.80419922
24699.8164062;26104;4819.27710843;21285.1405622;-1323.80419922
25099.5820312;26505;5220.88353414;21285.1405622;-1323.80419922
25500.34375;26907;5622.48995984;21285.1405622;-1323.80419922
25901.1054688;27309;6024.09638554;21285.1405622;-1323.80419922
26300.8710938;27710;6425.70281124;21285.1405622;-1323.80419922
26701.6328125;28112;6827.30923695;21285.1405622;-1323.80419922
27101.3984375;28513;7228.91566265;21285.1405622;-1323.80419922
27502.1601562;28915;7630.52208835;21285.1405622;-1323.80419922
27902.921875;29317;8032.12851406;21285.1405622;-1323.80419922
28302.6875;29718;8433.73493976;21285.1405622;-1323.80419922
28703.4492188;30120;8835.34136546;21285.1405622;-1323.80419922
29103.2148438;30521;9236.94779116;21285.1405622;-1323.80419922
29503.9765625;30923;9638.55421687;21285.1405622;-1323.80419922
29904.7382812;31325;10040.1606426;21285.1405622;-1323.80419922
30304.5039062;31726;10441.7670683;21285.1405622;-1323.80419922
30705.265625;32128;10843.373494;21285.1405622;-1323.80419922
31105.03125;32529;11244.9799197;21285.1405622;-1323.80419922
31505.7929688;32931;11646.5863454;21285.1405622;-1323.80419922
31906.5546875;33333;12048.1927711;21285.1405622;-1323.80419922
32306.3203125;33734;12449.7991968;21285.1405622;-1323.80419922
32707.0820312;34136;12851.4056225;21285.1405622;-1323.80419922
33107.84375;34538;13253.0120482;21285.1405622;-1323.80419922
33467.6679688;34939;13654.6184739;21285.1405622;-1363.74511719
33792.6757812;35341;14056.2248996;21285.1405622;-1439.50512695
